index,index,1. open,2. high,3. low,4. close,5. volume
36,2021-11-03 12:47:00,20.1275,20.1275,20.1275,20.1275,750.0
37,2021-11-03 12:45:00,20.09,20.09,20.09,20.09,1908.0
38,2021-11-03 12:43:00,20.04,20.04,20.04,20.04,569.0
39,2021-11-03 12:36:00,20.05,20.05,20.05,20.05,541.0
40,2021-11-03 12:23:00,20.05,20.05,20.05,20.05,512.0
41,2021-11-03 12:20:00,20.07,20.07,20.05,20.05,13021.0
42,2021-11-03 12:01:00,20.095,20.095,20.095,20.095,150.0
43,2021-11-03 11:57:00,20.1,20.1,20.1,20.1,2402.0
44,2021-11-03 11:44:00,20.1,20.1,20.1,20.1,497.0
45,2021-11-03 11:41:00,20.09,20.09,20.09,20.09,110.0
46,2021-11-03 11:37:00,20.0994,20.0994,20.0994,20.0994,102.0
47,2021-11-03 11:36:00,20.06,20.06,20.06,20.06,1001.0
48,2021-11-03 11:30:00,20.08,20.08,20.08,20.08,340.0
49,2021-11-03 11:29:00,20.06,20.06,20.05,20.05,700.0
50,2021-11-03 11:16:00,20.1,20.1,20.1,20.1,101.0
51,2021-11-03 11:14:00,20.119,20.119,20.119,20.119,249.0
52,2021-11-03 11:08:00,20.1,20.1,20.09,20.1,1636.0
53,2021-11-03 11:06:00,20.14,20.14,20.14,20.14,502.0
54,2021-11-03 11:05:00,20.12,20.12,20.12,20.12,101.0
55,2021-11-03 11:02:00,20.1051,20.15,20.1051,20.15,640.0
56,2021-11-03 11:01:00,20.145,20.148,20.145,20.145,507.0
57,2021-11-03 10:57:00,20.1121,20.1121,20.1121,20.1121,400.0
58,2021-11-03 10:49:00,20.125,20.125,20.125,20.125,100.0
59,2021-11-03 10:47:00,20.1001,20.1001,20.1001,20.1001,399.0
60,2021-11-03 10:29:00,20.1491,20.1491,20.1491,20.1491,505.0
61,2021-11-03 10:21:00,20.15,20.15,20.15,20.15,442.0
62,2021-11-03 10:19:00,20.125,20.125,20.125,20.125,300.0
63,2021-11-03 10:17:00,20.14,20.14,20.14,20.14,530.0
64,2021-11-03 10:16:00,20.14,20.14,20.14,20.14,1000.0
65,2021-11-03 10:15:00,20.14,20.14,20.14,20.14,839.0
66,2021-11-03 10:09:00,20.14,20.17,20.14,20.17,249.0
67,2021-11-03 10:07:00,20.18,20.18,20.18,20.18,100.0
68,2021-11-03 10:02:00,20.19,20.2,20.19,20.195,3020.0
69,2021-11-03 10:00:00,20.161,20.161,20.161,20.161,148.0
70,2021-11-03 09:55:00,20.2,20.2,20.2,20.2,100.0
71,2021-11-03 09:41:00,20.1389,20.1389,20.1389,20.1389,258.0
72,2021-11-03 09:38:00,20.17,20.17,20.11,20.11,450.0
73,2021-11-03 09:36:00,20.2,20.2,20.2,20.2,1001.0
74,2021-11-03 09:33:00,20.25,20.25,20.25,20.25,150.0
75,2021-11-03 09:31:00,20.14,20.2624,20.14,20.2624,1096.0
76,2021-11-02 16:00:00,20.1,20.1,20.09,20.1,2505.0
77,2021-11-02 15:59:00,20.095,20.095,20.095,20.095,419.0
78,2021-11-02 15:58:00,20.09,20.099,20.09,20.095,1196.0
79,2021-11-02 15:57:00,20.1,20.1,20.085,20.085,1554.0
80,2021-11-02 15:55:00,20.09,20.09,20.09,20.09,428.0
81,2021-11-02 15:54:00,20.0921,20.1,20.09,20.09,2211.0
82,2021-11-02 15:51:00,20.1,20.1,20.095,20.095,490.0
83,2021-11-02 15:50:00,20.095,20.095,20.095,20.095,1035.0
84,2021-11-02 15:49:00,20.095,20.095,20.095,20.095,1610.0
85,2021-11-02 15:48:00,20.099,20.1,20.099,20.1,1408.0
86,2021-11-02 15:47:00,20.099,20.099,20.099,20.099,230.0
87,2021-11-02 15:46:00,20.1,20.1,20.099,20.1,5585.0
